,text_id,sent_id,trigger_idx,trigger,trigger_len,trigger_freq,trigger_surp,target_idx,target,target_len,target_freq,target_surp,ji_surp,j_surp,pmi,e_pmi,e_ppmi,e_npmi,e_pmi_i,e_ppmi_i,e_npmi_i,is_multitok,top_j_preds,top_ji_preds,mask_type
0,2,2,1,χρήση,5,5.34,12.369456902744036,0,Η,1,7.24,0.0,19.374446868896484,18.351606369018555,1.0228404998779297,0.24032883308206815,0.4523609743367328,0.2120321412546646,-0.16415498774872087,0.2783304996919176,0.44248548744063837,False,"['、', 'の', 'a', ',', 'of']","['、', ',', 'of', '。', 'の']",mask
1,2,2,2,ουσιών,6,4.09,10.810432856877942,0,Η,1,7.24,0.0,18.351606369018555,12.205487251281738,6.146119117736816,1.7497845150896902,2.0502209417044455,0.3004364266147543,-1.4838075891325366,0.3163700062503893,1.800177595382926,False,"[',', '.', 'per', 'is', '##ই']","['、', 'の', 'a', ',', 'of']",mask
2,2,2,2,ουσιών,6,4.09,10.810432856877942,1,χρήση,5,5.34,12.369456902744036,26.614490509033203,24.432104110717773,2.1823863983154297,1.2117653444680172,1.543835853118591,0.33207050865057364,-0.609669924844988,0.44069069660233806,1.050360621447326,False,"[',', '、', 'is', '.', '-']","['、', 'の', 'of', ',', 'a']",mask
3,2,2,3,για,3,7.18,4.975197486502084,0,Η,1,7.24,0.0,12.205487251281738,9.334599494934082,2.8708877563476562,0.555656792305023,0.8636500204004962,0.3079932280954731,-0.9504343784724999,0.18095435387898917,1.131388732351489,False,"['এর', '.', 'এই', ',', 'e']","[',', '.', 'per', 'is', '##ই']",mask
4,2,2,3,για,3,7.18,4.975197486502084,1,χρήση,5,5.34,12.369456902744036,24.432104110717773,17.03649139404297,7.395612716674805,1.2199107030310898,1.5455890652740174,0.32567836224292757,-1.1079763050316205,0.3512770145104787,1.4592533195420987,False,"[',', 'of', 'name', '##ода', '##од']","[',', '、', 'is', '.', '-']",mask
5,2,2,3,για,3,7.18,4.975197486502084,2,ουσιών,6,4.09,10.810432856877942,14.657097816467285,10.396289825439453,4.260807991027832,1.459589226327692,1.7715801834742493,0.31199095714655767,-0.4925940603050157,0.5885241964153424,1.0811182567203579,True,"['は', ',', 'の', 'একজন', '""']","['、', ',', 'の', '。', 'は']",mask
6,2,2,4,ενίσχυση,8,4.52,10.977422420060234,0,Η,1,7.24,0.0,9.334599494934082,9.363078117370605,-0.028478622436523438,0.729404829938321,1.017309058885509,0.2879042289471879,-0.6059316626500367,0.3396698488831724,0.9456015115332091,False,"['এর', 'η', 'την', 'τη', 'και']","['এর', '.', 'এই', ',', 'e']",mask
7,2,2,4,ενίσχυση,8,4.52,10.977422420060234,1,χρήση,5,5.34,12.369456902744036,17.03649139404297,11.5023193359375,5.534172058105469,1.8084460349838516,2.140179183230209,0.33173314824635736,-0.3329423400264946,0.7328631489071386,1.065805488933633,False,"['είναι', 'ως', 'ο', 'μια', 'των']","[',', 'of', 'name', '##ода', '##од']",mask
8,2,2,4,ενίσχυση,8,4.52,10.977422420060234,2,ουσιών,6,4.09,10.810432856877942,10.396289825439453,5.818016052246094,4.578273773193359,2.2987275975897266,2.60855169375367,0.3098240961639432,-1.9060605524032534,0.39650698029955245,2.3025675327028052,True,"['ως', 'είναι', 'ή', '##টি', 'ήταν']","['は', ',', 'の', 'একজন', '""']",mask
9,2,2,4,ενίσχυση,8,4.52,10.977422420060234,3,για,3,7.18,4.975197486502084,10.725661277770996,8.023160934448242,2.702500343322754,3.5118650667178977,3.736571262580495,0.22470619586259793,-1.8174202846057212,0.6624810915659082,2.47990137617163,False,"['ως', 'την', 'και', ',', 'ο']","[',', '、', 'は', 'の', '##n']",mask
10,2,2,5,της,3,7.2,1.0577452090426238,0,Η,1,7.24,0.0,9.363078117370605,8.709210395812988,0.6538677215576172,0.25272374039220197,0.4864090417017178,0.2336853013095157,-0.62967897336507,0.1337030220015726,0.7633819953666423,False,"['η', 'την', 'τη', 'এর', 'και']","['এর', 'η', 'την', 'τη', 'και']",mask
11,2,2,5,της,3,7.2,1.0577452090426238,1,χρήση,5,5.34,12.369456902744036,11.5023193359375,11.013262748718262,0.4890565872192383,0.24077176093740296,0.4669801368810452,0.2262083759436422,-0.6841203238031717,0.06621691464225986,0.7503372384454318,False,"['ως', 'είναι', 'των', 'μια', 'ο']","['είναι', 'ως', 'ο', 'μια', 'των']",mask
12,2,2,5,της,3,7.2,1.0577452090426238,2,ουσιών,6,4.09,10.810432856877942,5.818016052246094,5.674356460571289,0.1436595916748047,0.12748278549781578,0.28687975079768907,0.1593969652998732,-0.2707536261248365,0.155195824980707,0.4259494511055434,True,"['ως', 'είναι', 'ή', '##টি', 'η']","['ως', 'είναι', 'ή', '##টি', 'ήταν']",mask
13,2,2,5,της,3,7.2,1.0577452090426238,3,για,3,7.18,4.975197486502084,8.023160934448242,6.863532066345215,1.1596288681030273,0.457262261575045,0.7149090384859218,0.2576467769108768,-1.605036120870641,0.0402870692729159,1.6453231901435565,False,"['ως', 'την', 'και', 'τη', 'η']","['ως', 'την', 'και', ',', 'ο']",mask
